team_id,team_abbreviation,season,top1_pie,top1_ts_pct,top1_efg_pct,top1_usg_pct,top1_ast_to,top1_stl,top1_blk,top1_def_rating,top1_net_rating,top1_oreb_pct,top1_dreb_pct
1610612743,DEN,2016-17,0.167,0.64,0.605,0.231,2.1,0.8,0.8,109.7,6.5,0.106,0.248
1610612743,DEN,2017-18,0.169,0.603,0.554,0.238,2.18,1.2,0.8,107.8,6.2,0.081,0.254
1610612743,DEN,2018-19,0.188,0.589,0.545,0.271,2.34,1.4,0.7,107.5,5.8,0.089,0.249
1610612743,DEN,2019-20,0.179,0.605,0.565,0.266,2.27,1.2,0.6,108.9,4.5,0.073,0.237
1610612743,DEN,2020-21,0.201,0.647,0.602,0.293,2.7,1.3,0.7,112.6,7.7,0.087,0.237
1610612743,DEN,2021-22,0.23,0.661,0.62,0.309,2.08,1.5,0.9,108.9,8.4,0.09,0.313
1610612743,DEN,2022-23,0.211,0.701,0.66,0.263,2.74,1.3,0.7,111.6,12.5,0.08,0.283
1610612743,DEN,2023-24,0.211,0.65,0.612,0.288,2.99,1.4,0.9,110.6,11.8,0.086,0.27
1610612743,DEN,2024-25,0.206,0.663,0.627,0.285,3.11,1.8,0.6,115.1,10.5,0.083,0.252
1610612744,GSW,2015-16,0.197,0.669,0.63,0.314,2.01,2.1,0.2,99.8,17.7,0.026,0.117
1610612744,GSW,2016-17,0.186,0.651,0.594,0.271,2.17,1.1,1.6,102.3,15.7,0.02,0.207
1610612744,GSW,2017-18,0.168,0.64,0.586,0.293,1.77,0.7,1.8,108.9,7.0,0.015,0.169
1610612744,GSW,2018-19,0.162,0.631,0.571,0.283,2.03,0.7,1.1,107.3,11.4,0.013,0.153
1610612744,GSW,2019-20,0.133,0.557,0.476,0.286,2.06,1.0,0.4,123.7,-15.3,0.023,0.162
1610612744,GSW,2020-21,0.181,0.655,0.605,0.331,1.7,1.2,0.1,109.6,4.6,0.013,0.135
1610612744,GSW,2021-22,0.155,0.601,0.554,0.293,1.96,1.3,0.4,103.4,10.7,0.015,0.126
